day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-10-15,-0.2891388507155599,1.0,-0.521180450623339,1.0,1.0
2025-10-16,0.08069110304761201,0.1956864597183478,2.853642892176806,2.3594629341477265,2.0
2025-10-17,-0.6401877949063174,0.6542371826915949,-0.45996580315494207,0.1087682386366242,5.0
2025-10-18,0.2747059863564735,1.0174151927594226,-0.5001497274229049,0.11208420431381172,3.0
2025-10-20,0.09063236792228808,1.118201009807221,0.711001741683255,0.7687784820791568,7.0
2025-10-21,0.2190623257008439,1.0,-0.29750231137309024,1.0,1.0
2025-10-22,-0.1314333639733136,0.37148379255110214,-0.25657882926159165,0.37849365798638773,3.0
2025-10-23,0.30633627993912377,0.8026551533035873,0.06977583287363548,1.2503782455042773,9.0
2025-10-24,-0.32755740470906297,0.678807668887344,0.33761082641546053,1.1296139752699215,7.0
2025-10-25,1.522741629120051,0.5204887020362257,-0.521180450623339,1.0,2.0
2025-10-26,-0.2464201248301243,0.6552717215767772,-0.19431302352773602,0.4701356862755873,6.0
2025-10-27,-0.06083796602225483,0.5911679982384157,0.6366834418644466,2.1936442797909175,5.0
2025-10-28,0.2190623257008439,1.0,-0.29750231137309024,1.0,1.0
2025-10-29,-0.03569914874538001,0.7486512720386959,-0.4008061770508477,0.23420865111166234,8.0
2025-10-30,-0.13211718041767498,1.219174670977347,-0.09287610140382246,0.5812826306455173,10.0
2025-10-31,-1.0161262313344053,0.6205229165084512,-0.5,1.0,2.0
2025-11-01,-0.4152495258943234,0.78804173782515,-0.11101940700542395,0.7624721195655543,4.0
2025-11-02,0.05885476737507267,1.0951355337677287,0.23923516057731328,1.013544832962138,2.0
2025-11-03,1.941897360055874,1.0,-0.6977007381068022,1.0,1.0
2025-11-04,-0.11692244937363173,1.1984452535370298,0.08581987773437008,0.816190432067029,4.0
2025-11-05,0.051492762192162124,0.47436603454147813,0.35121433688747633,1.255497489094617,5.0
2025-11-06,0.17722559621509093,0.4519447133406058,-0.2973521995885914,0.21901381921182492,4.0
2025-11-07,-0.5660143107627377,1.1102660267890492,-0.3723579534365241,0.1058618642262541,2.0
2025-11-08,-0.7498415548730601,0.7613387359719874,0.4791438803865991,1.6643096202791592,2.0
2025-11-09,0.7790773793858974,0.7074945946216846,-0.4089698159289472,0.05408487174573052,2.0
2025-11-10,0.0639476961518238,1.1450649711067604,-0.26680969978946634,0.30971543219162273,5.0
2025-11-11,-0.21369435643021847,0.6047648905962204,-0.3463181280296544,0.04227573733106807,3.0
2025-11-13,0.10352295136088419,1.897148721133064,0.2060950987246304,0.7079453717780138,5.0
2025-11-14,0.9093093068507542,1.1408206724925423,-0.40957000310216,0.19410693596171527,3.0
2025-11-15,0.2190623257008439,0.0,-0.29750231137309024,0.0,3.0
